,n_embedding,r_model,n_control,rmse_train_mean,rmse_train_std,mae_train_mean,mae_train_std,rmse_test,mae_test
388,50,7,2,3.361180763769436,2.2457028348117456,3.967784892053622,1.9595505969316498,0.6181144099897486,0.830293033200246
389,50,7,3,3.3836646941153288,2.140737641591729,3.76322428504196,1.9319939133069957,0.44376541211444354,0.6476315800148428
390,50,7,4,3.104650070694627,2.016991441963105,3.523719305619406,1.7822587574718796,0.4678042819206178,0.6653739641768881
391,50,7,5,3.149803348760224,1.9343137363562053,3.446447034328233,1.7666714791598477,0.33294569022845943,0.5499086894748727
392,50,7,6,2.9774647119005375,1.8441031735273552,3.286393693060983,1.6731888645211233,0.34731989752208037,0.5606232136850988
393,50,8,1,3.72897014225708,2.1018451613843734,3.9867968071347315,2.05113155894157,0.25166540958702305,0.5316264056063923
394,50,8,2,3.75631791532978,2.146437559311287,3.9356434801115046,2.040219459720178,0.14333571200885306,0.4671682042712847
395,50,8,3,3.0180248157467395,1.7121970414530086,3.2583642330561062,1.6493503829870308,0.2280118555215205,0.49181785809733053
396,50,8,4,3.0384918575069917,1.7393752410148924,3.223467267518586,1.6496300335476246,0.1419562627050572,0.44533323873119923
397,50,8,5,2.653663587682675,1.5158788605449312,2.880351774425109,1.451923485994001,0.1872368457936299,0.45894333991830794
398,50,8,6,2.6589774881678587,1.520465494873159,2.862799295969564,1.450223317668412,0.157461245729545,0.44362062406640784
399,50,8,7,2.523009834323067,1.4378716193579753,2.745716279533037,1.3783154201440335,0.1984838479745761,0.4591597367854839
400,50,9,1,3.5069144466639584,2.168858794292302,3.868727938412929,1.9782075430405346,0.44549830631700305,0.6544917061332425
401,50,9,2,3.1622326143083845,2.0168227800128413,3.5697473545879355,1.797711031032174,0.47529920621423727,0.6756247519928837
402,50,9,3,3.208443074980902,1.9365361526833216,3.4943958217878524,1.777839326003012,0.3338732748982571,0.553466264971322
403,50,9,4,3.009913652781807,1.833532651117579,3.3084123434607506,1.6729169666527903,0.35061017497181907,0.5668478546609914
404,50,9,5,3.022003038918625,1.8084438992942928,3.288807980790063,1.6600396106582571,0.30116884156534757,0.5259973309819701
405,50,9,6,2.9592774364153245,1.7749901457586508,3.2299685619792613,1.6274032481918745,0.31365416532384205,0.5328707980184206
406,50,9,7,2.9631993358821562,1.763099201336829,3.2152438784680073,1.6207339386195592,0.24770149982041834,0.48920210464191544
407,50,9,8,2.895308968065055,1.7285935903178342,3.1520435062749605,1.5866019327720104,0.25182455946301113,0.4925473277917706
408,50,10,1,3.4419745332434455,2.0767412262430396,3.7197771373146544,1.9822970404027864,0.07202301766682158,0.4343512459782801
409,50,10,2,3.455672389489013,2.1129193575829444,3.6729095478439393,2.0021255994240725,0.008449199229355059,0.4230607767859634
410,50,10,3,2.8994119471162842,1.7570596406811094,3.2002689064017162,1.6757187266386915,0.0862787958974765,0.4286241470120351
411,50,10,4,2.902763003243686,1.7640997809403656,3.1785934419666786,1.6808969561378235,0.06593312659645345,0.4183253465405267
412,50,10,5,2.711872349295248,1.6361566791034763,3.0246117331570015,1.5660433777286804,0.13478735991373617,0.44234442631345583
413,50,10,6,2.7128713491317873,1.6387199810922355,3.00731255996499,1.5676958055108743,0.10835848676883506,0.427963804933375
414,50,10,7,2.510769860907265,1.5091550621796963,2.849106367652301,1.4476945906501213,0.12801149356898023,0.4349952306216578
415,50,10,8,2.5131659865266696,1.5122498941912212,2.834950863002464,1.4503031835299605,0.10944782875439257,0.4248376150460723
416,50,10,9,2.3524385973522377,1.408927015809622,2.712946580171244,1.358211137702235,0.14974112752976715,0.4410295214084598
417,50,11,1,3.6584036971986142,2.1676405555466958,3.965270319678531,2.0059563797739886,0.4113480308462583,0.6280222146830264
418,50,11,2,3.3824640797382957,2.0299375443274656,3.709887213544591,1.864763365432963,0.4356392421940167,0.6458036697887917
419,50,11,3,3.398600650146912,1.9944914184051772,3.6775431215121768,1.8453590397134014,0.3665496581360351,0.5882194685579506
420,50,11,4,3.3142005557810146,1.9504304421170768,3.59893463200138,1.8027383940661141,0.38414811135456567,0.599554134279013
421,50,11,5,3.318949171691877,1.9345810799498062,3.5769391080104698,1.7941155728169822,0.29745391074830985,0.5388427353129461
422,50,11,6,3.2281389960190365,1.8892245008058501,3.4926127692908304,1.749377916484767,0.30303427590802823,0.5449008436673091
423,50,11,7,3.2380357811790645,1.8772434013540895,3.4817487734339028,1.7410312040711997,0.24512882403091604,0.5054801423023884
424,50,11,8,3.1647944533743764,1.8363086992332507,3.4121740179128546,1.7025331543080113,0.25601138352903413,0.511804320693648
425,50,11,9,3.1721447763531008,1.8302083925911163,3.403883671585318,1.6968358130871393,0.24332152612964225,0.49705049606456037
426,50,11,10,3.130229123099636,1.8087610748304275,3.364184510923724,1.6763924227054006,0.2505140847357005,0.4987655656159217
427,50,12,1,3.6100953809949217,2.1544358626459363,3.8729097409756283,2.0532924310838565,0.079092889280533,0.457127590679567
428,50,12,2,3.61517894063163,2.1661800159399087,3.8489264040053177,2.0612325391170083,0.049528136533615166,0.44889150537221845
429,50,12,3,3.3242743959511407,1.9721986710129684,3.601042171949483,1.888234235892768,0.14993075980434775,0.47273038303667253
430,50,12,4,3.3256870232615108,1.976607779776683,3.5816674792432646,1.8907463989111752,0.11297696502445673,0.45409561580410024
431,50,12,5,3.0450922833260274,1.7987792721746596,3.350318774983492,1.728908966240915,0.13980318022791843,0.46600535333452286
432,50,12,6,3.0485095611302775,1.8035459378174559,3.3340709688435473,1.7322218070387148,0.11434829418555488,0.4565243531604226
433,50,12,7,2.837153215678396,1.6692469722505978,3.1654160997532506,1.613811150570824,0.16539645589624377,0.4734048077832972
434,50,12,8,2.839288870454656,1.671337676437477,3.148950344975866,1.6135951689884007,0.15938844497333868,0.46486619964263576
435,50,12,9,2.7126986481851927,1.5947670878330389,3.048541243044957,1.5406034534565043,0.19392528567829154,0.4768257151442954
436,50,12,10,2.7126912917027934,1.5957781687549806,3.0346050988935422,1.5390102607010734,0.18556872778420816,0.47215963029582453
437,50,13,1,3.860628683492402,2.216303958539147,4.155242692456314,2.0835226081769065,0.45493712025088023,0.664086082221977
438,50,13,2,3.719097996339067,2.1441537484197704,4.024694518904282,2.0151733488148587,0.48738603558654897,0.6827859746772817
439,50,13,3,3.725802030134589,2.119438715696251,3.991205135426497,1.9943244921924232,0.3515512985831045,0.5870473404773094
440,50,13,4,3.5823605406797867,2.048565142164489,3.8590055194207573,1.926733665657749,0.36114885782332967,0.5960615231769123
441,50,13,5,3.5952526318186906,2.035033035736864,3.8433936492507486,1.9148895300705169,0.28202165111884586,0.5442975704300272
442,50,13,6,3.4842417336430027,1.9737676142496903,3.7390972435236636,1.8581952653751916,0.3001366569553101,0.557526673121222
443,50,13,7,3.492852383197978,1.9676373861188476,3.726825546915589,1.8495812528931703,0.2837221394618966,0.537926591503029
444,50,13,8,3.429220717998359,1.935199470241294,3.666730837868336,1.8191188583128508,0.29564894293223326,0.544525215283329
445,50,13,9,3.4292794917855267,1.9363724776929352,3.6536329299947115,1.8139517394174918,0.27287254182929993,0.526255001419947
446,50,13,10,3.3881211808459075,1.9151962392769224,3.614511241009165,1.79371886538153,0.2744604905179738,0.5255820361307647
447,50,14,1,3.9332600589823636,2.263190629338371,4.167713771129844,2.1784141526309693,0.22716397060157345,0.5295250328236292
448,50,14,2,3.9360854378010735,2.2708564079396014,4.143115106704691,2.177336845888443,0.15521113019043814,0.49327643865451504
449,50,14,3,3.5423041727274973,2.0321348735089972,3.798346226362137,1.9621435439972057,0.19053433522762467,0.5059291263964378
450,50,14,4,3.548467509627453,2.0391391624546467,3.780601056500713,1.9644120051867338,0.14669423075269697,0.4886926014572454
451,50,14,5,3.2897229828116226,1.8805295680259682,3.559112061693989,1.8266526076663863,0.20425647585515025,0.515980300953837
452,50,14,6,3.293463319532551,1.8837843039556845,3.54087725535819,1.8248187970430627,0.1946032250001032,0.5078939517404696
453,50,14,7,3.147570165363003,1.7985734468325731,3.416459131060285,1.7460190463488818,0.23122359612506332,0.5192864490293567
454,50,14,8,3.147483477661711,1.800436535323377,3.4005495130780297,1.7419541434921484,0.21799506095153778,0.511030894482204
455,50,14,9,3.053033258912364,1.7486174110764516,3.3197984290112723,1.6921116354344323,0.2218755140892854,0.51098573295366
456,50,14,10,3.05442804949381,1.750541249985102,3.3171080160704394,1.6924686818235317,0.22263829484145997,0.5114118907182833
457,50,15,1,4.000625223420219,2.248968687468161,4.259833825141945,2.139502937097563,0.3664055597179835,0.6077494702913799
458,50,15,2,3.7753966782507464,2.136147549887826,4.052785631206928,2.0332922138223384,0.38246395081196755,0.6191401513813878
459,50,15,3,3.7906578748301847,2.123820150131254,4.035208766293027,2.0193784904413414,0.2858529777250444,0.5526131051138975
460,50,15,4,3.634387408006469,2.0371849406290585,3.8887569359006386,1.9410129851043576,0.31305399375265275,0.5765798310983472
461,50,15,5,3.6434936608522555,2.0324835750334094,3.875101424556726,1.9313291010809193,0.29454409240318835,0.5579256183912724
462,50,15,6,3.5561805494981975,1.9874106275319896,3.7930044630053885,1.8895619965745465,0.3119192484426303,0.5651643042872943
463,50,15,7,3.5561055354561577,1.9890526386148373,3.7791564723785993,1.8822196447219195,0.28716375894589113,0.5485633234998603
464,50,15,8,3.5003441084040032,1.9604095526064118,3.7257743848511025,1.8554956515971388,0.28937295744929625,0.545540217817558
465,50,15,9,3.504148928176712,1.9632927428302591,3.725200721568605,1.8556010988269531,0.2911017150166881,0.545012480898134
466,50,15,10,3.4791068646087844,1.9499878101209105,3.7009518321063726,1.8429576400619903,0.29415243001654046,0.5469343494986183
467,50,16,1,3.865537987578925,2.208977665013707,4.1163373011828615,2.1360370669925186,0.19999037154411212,0.5239877591220344
468,50,16,2,3.873412186047234,2.2181190592702382,4.09768490313459,2.138810555873346,0.14462733053492446,0.5032599010454751
469,50,16,3,3.5460973088381826,2.018032183241742,3.812101388645807,1.9639753867263385,0.21648274786161803,0.5354774769316502
470,50,16,4,3.5506050703710192,2.022135918468952,3.792521427060607,1.9624411681651288,0.20508955369832052,0.5281107244140109
471,50,16,5,3.380291547495142,1.9229529697061107,3.6445248644358683,1.8714600615372605,0.247289585595385,0.5463577306393199
472,50,16,6,3.380185430945425,1.9252538622790751,3.6270549491532633,1.8675699374712929,0.23193666833195636,0.5348979321529178
473,50,16,7,3.2732924773793473,1.8667100764758284,3.5336132279240156,1.811899011367858,0.23640672920880745,0.5338406163650843
474,50,16,8,3.2749393382517384,1.8689829204377586,3.5311036580566304,1.8122204863699027,0.2372888844797084,0.5332624995385259
475,50,16,9,3.2253633879104817,1.8421199613870827,3.4877469684487816,1.7863404237551825,0.24443227668577505,0.536986253318576
476,50,16,10,3.231021901046287,1.8509335672476521,3.4750029782247447,1.7869954406432833,0.1894549690953551,0.5108906298967896
477,50,17,1,4.047760071472745,2.263817209052544,4.301935945917146,2.164909190859506,0.3059023591937235,0.5753297493163939
478,50,17,2,3.8466523764828398,2.1526525669230367,4.114788388714142,2.064632104993167,0.3416682857740671,0.5991907461560024
479,50,17,3,3.8579846825531283,2.146430650184907,4.097405341724053,2.0518544357673085,0.3179755277849611,0.5754850019314057
480,50,17,4,3.752322487686602,2.0917762992506552,3.9982120395731378,2.0010916270656103,0.3394646795520001,0.5863302035280075
481,50,17,5,3.7521813048366677,2.0936209477159933,3.9809500027215754,1.992456590430191,0.3100845364826647,0.5671323953141437
482,50,17,6,3.686088815361876,2.0597222415720777,3.9174753483327334,1.9607425204603213,0.31273713909224876,0.5661378025421706
483,50,17,7,3.690336034273345,2.063106238966253,3.916752244348016,1.9609044943987182,0.3146856411839935,0.5661370697087903
484,50,17,8,3.6607650030108063,2.0474739098137724,3.8879845357047493,1.9461617772052868,0.3183637222307819,0.5675599236714257
485,50,17,9,3.67271452823167,2.059621907403023,3.8831644200522963,1.9458160120198447,0.2198004594190423,0.5182758364378091
486,50,17,10,3.6078937409548395,2.0246164286388706,3.8194772791285536,1.9132316558830933,0.23117685420953246,0.5234113914567268
487,50,18,1,3.8860204356265755,2.1971883255925446,4.143996355438649,2.1389187940253658,0.2311595384152892,0.5444730371245047
488,50,18,2,3.892101714316991,2.2029990897846505,4.123727124431408,2.136074298880835,0.2161742784275297,0.5338935941082293
489,50,18,3,3.67498300013701,2.0771760626686304,3.9305917750590953,2.0198612998831598,0.26878751920653454,0.5532126328871587
490,50,18,4,3.6748384421450275,2.0802418654480137,3.911512577730275,2.014800196339114,0.24964942637986082,0.5437651673156807
491,50,18,5,3.5489382537579184,2.011522844928126,3.798717217256798,1.9498206071764108,0.25495758557468157,0.5457621412589004
492,50,18,6,3.5510344821852393,2.0143938659738594,3.7957790939124494,1.95050817202276,0.2560455336202234,0.5466216116135347
493,50,18,7,3.4937877077387784,1.9833915110203426,3.7443568113290913,1.9207740915248896,0.26416910257040105,0.5518706505741257
494,50,18,8,3.500722222253748,1.9941089558030185,3.731469117461572,1.9219526484316887,0.19813795951932328,0.5171823428233054
495,50,18,9,3.3879454819405757,1.9301051517126286,3.6282933196625033,1.8604503676280837,0.2215164722587564,0.5261835990571676
496,50,18,10,3.3882995070361788,1.9301775050666758,3.627812242339339,1.8603197335646133,0.22076460747756335,0.5255859146827003
497,50,19,1,4.102923350535917,2.2783291286108995,4.351583169804328,2.191588471913771,0.3448191466860155,0.5923952521347051
498,50,19,2,3.9666529527672023,2.207711466924485,4.2230300775543075,2.125843493950826,0.373105721475925,0.606990765034916
499,50,19,3,3.966422255131063,2.2099425893356637,4.201490630769874,2.1141970732885693,0.3351675481750427,0.5806496912320728
500,50,19,4,3.885925901674078,2.1686495974967133,4.124172752122084,2.075451008711547,0.3384533363668719,0.5843093125464963
501,50,19,5,3.890901675465856,2.172803222620225,4.123469254477888,2.0756283900879686,0.34075169859636883,0.5845601624342961
502,50,19,6,3.8552190103088577,2.1539938214233545,4.088834718614987,2.0576884741271377,0.3452831243584311,0.5875428318360947
503,50,19,7,3.868878930742604,2.1686094252167045,4.083032570564255,2.057773522680115,0.23063532373616194,0.52801537579835
504,50,19,8,3.792932531544824,2.127449900237644,4.00781760192696,2.0193387079986027,0.24424346216786044,0.5319800236435952
505,50,19,9,3.793803860541858,2.127598779064333,4.007597104469953,2.019227609770094,0.24277324038387377,0.530644170418299
506,50,19,10,3.793091115494719,2.1271636448232116,4.006868958405636,2.018827406131452,0.2427777191986529,0.5307641771520887
507,50,20,1,4.016764973315159,2.258470485856513,4.2674466877450685,2.2001089884802516,0.2940825893851149,0.5644148917603362
508,50,20,2,4.016562719439826,2.262998080531862,4.247678167470135,2.1922459118867,0.2686318555472511,0.5535772364903827
509,50,20,3,3.850474588513471,2.1722809095796562,4.094873081460987,2.106089352543135,0.2756786862407236,0.552276360828406
510,50,20,4,3.853184742182138,2.1760032108112974,4.092220976970995,2.106687137702682,0.277043860356049,0.5567260201870106
511,50,20,5,3.7816497516561993,2.137189287045635,4.026583155818487,2.06947710554137,0.28705997138581457,0.5643575790005534
512,50,20,6,3.790302289488946,2.1505648081150706,4.014533190639945,2.0706219817477463,0.20606960855138842,0.5252943958453508
513,50,20,7,3.6600483182254737,2.0766641603432046,3.8917054171473637,2.0001375875123215,0.23256558484779122,0.5377414012776203
514,50,20,8,3.660491002948928,2.076765758904954,3.8911631119627437,1.9999807388850135,0.23165326036699166,0.5368841823533459
515,50,20,9,3.65874314684243,2.075656358948848,3.889432330532728,1.9989618072926232,0.23166317621690166,0.5370058299307116
516,50,20,10,3.660044887817417,2.077549349512546,3.8853466792358513,1.9982720284039026,0.2230683552081828,0.5307675482535369
517,50,21,1,4.157874347498689,2.3127857630545274,4.4005821503878275,2.2281974303754817,0.3569012008381955,0.6017927469934422
518,50,21,2,4.045250282676412,2.2547710339846545,4.2928126338773875,2.1733422062722645,0.361614406795509,0.6025765497465375
519,50,21,3,4.0512259023024155,2.2601490252349996,4.291473047778831,2.1737350781187823,0.3644244915332593,0.6041185367562714
520,50,21,4,4.003001740806276,2.2347673418886203,4.244902706485309,2.149057790100116,0.3707252370675052,0.61138605699315
521,50,21,5,4.018432430851706,2.2525554621670336,4.237536522206618,2.149118636386141,0.23799047466683262,0.5421941649600432
522,50,21,6,3.9232462373584194,2.2006303023457106,4.143386329597614,2.100101130239333,0.2555744785992102,0.5495958517914951
523,50,21,7,3.924152420852727,2.200795698595524,4.142933587838127,2.1000839152708495,0.2539807230175324,0.548738066601621
524,50,21,8,3.9231667672455983,2.2001906713876624,4.141912405199241,2.099531995881966,0.25398706124689596,0.5489062069825985
525,50,21,9,3.9255178785483458,2.202984255716614,4.138797424069921,2.098352357877337,0.24003126980020548,0.5382212224842503
526,50,21,10,3.8522654707204453,2.16280706701853,4.068035843993962,2.0609088570331355,0.2490527910793948,0.5464461612647608
527,50,22,1,4.091756444354035,2.302230101512023,4.3363437451264,2.2388675441285995,0.29243532768532066,0.5617361750191112
528,50,22,2,4.095222693996459,2.3070414343205083,4.333790160976076,2.2398266992522298,0.29415191233782934,0.5598072333090947
529,50,22,3,3.995025545463286,2.25254873001253,4.241571462174279,2.186250546551055,0.3081301313424903,0.5721843056810997
530,50,22,4,4.005499536919922,2.268770044012795,4.229259914785012,2.1875016483873146,0.21084540497246246,0.5272112858698718
531,50,22,5,3.8528631558210162,2.182118789368341,4.083916197115997,2.104094805450416,0.24165280310042428,0.5399084177345342
532,50,22,6,3.8533824807899255,2.1822425384245574,4.083325050519647,2.1039554384302495,0.24059583923100467,0.5394568759344914
533,50,22,7,3.8513716816585215,2.1809635852253457,4.081344406815957,2.102718878618662,0.24060729306684034,0.5396321466067477
534,50,22,8,3.8528816554180643,2.1831730298785286,4.076980626020368,2.102041973311322,0.2307410757856716,0.533693130206326
535,50,22,9,3.7437361953432315,2.122211127849692,3.9774393203644527,2.0446398980992413,0.24556690399639763,0.5472684603673973
536,50,22,10,3.7474818338752747,2.1242268696930315,3.97154200079941,2.0446297709560968,0.22063111438248492,0.532579389301229
537,50,23,1,4.20776559205322,2.3465315468129613,4.454367758306039,2.2773945989238378,0.40294264975780136,0.6296243189169801
538,50,23,2,4.137679777398222,2.309732314670557,4.38700683185819,2.241209380567408,0.412318832023977,0.633792910623233
539,50,23,3,4.157085075070484,2.333168439089377,4.380281022040431,2.2361839263958667,0.2421185228560957,0.5449807816904035
540,50,23,4,4.037939732086612,2.2676998204921133,4.26310091919597,2.174322529552016,0.2646642446228958,0.555870619947439
541,50,23,5,4.038906126948998,2.2678841106953147,4.262594099661319,2.174314024531531,0.2629060323371026,0.5544487901259637
542,50,23,6,4.037613885779011,2.2670867042546567,4.261305264982535,2.1735364669768917,0.2629144771269035,0.5548729411439494
543,50,23,7,4.040138035843408,2.2702329689722633,4.257890677269217,2.1720850598390538,0.2475549230913096,0.5455158930514796
544,50,23,8,3.9519166763493225,2.2217233248489223,4.172729724417407,2.1270266070494293,0.25869063191795655,0.5541548872393038
545,50,23,9,3.957360727723843,2.224001583224887,4.170135025408231,2.1259392364928726,0.22393687344583998,0.5367729128952927
546,50,23,10,3.9562290661405526,2.223221716550647,4.168941138440492,2.1253906486366487,0.22278132774356088,0.5359635206333687
547,50,24,1,4.136366123091254,2.318403145747147,4.382988790280573,2.2545972355900545,0.36497022782738225,0.6076927627645462
548,50,24,2,4.151877037871196,2.3404533331501023,4.374568091466967,2.2525096392076653,0.2242478284560138,0.5386541223028232
549,50,24,3,3.9979662083698915,2.254127710838022,4.22376441453481,2.17043681573951,0.254455696810219,0.5524207346076208
550,50,24,4,3.998696095143071,2.2542917523260715,4.22326591711838,2.170400623730099,0.25303798617898304,0.5522919459773956
551,50,24,5,3.996807376531239,2.2531029778456384,4.221288702759327,2.169349694526076,0.2530497970573006,0.5528787231283485
552,50,24,6,3.9988228981049025,2.255903082336625,4.217441421129707,2.1686133053188033,0.2402672070013028,0.5439151677814762
553,50,24,7,3.8911927048349537,2.1961810180370285,4.1153029155975815,2.112425151285117,0.25444615345028165,0.5552679584563462
554,50,24,8,3.8958104429453555,2.1984823275245677,4.111661582343622,2.1124375769608355,0.2242566959959562,0.5401108352826645
555,50,24,9,3.8941853161614453,2.197351711746881,4.110061617384667,2.1115462121908055,0.22252935981789637,0.5390783828637672
556,50,24,10,3.894416538961704,2.1972155966735887,4.110233050147238,2.1115844675343665,0.22273413096723538,0.538774504122979
557,50,25,1,4.226839779564079,2.3720305026529562,4.453493522618084,2.2725252952884802,0.24610595498752683,0.5428164318692315
558,50,25,2,4.100176075206083,2.3024439917513355,4.328188151020959,2.2070817306111956,0.27007030292463646,0.5567617169253352
559,50,25,3,4.101230174152333,2.302643744974034,4.32753206748986,2.207170073980466,0.26815096331018223,0.5547203218412212
560,50,25,4,4.0998841247093285,2.3018137260593647,4.3261455081201605,2.206412631923447,0.2681603913243718,0.5550430946728666
561,50,25,5,4.102617617290757,2.3052123654481482,4.321956938367402,2.205437858235067,0.25154276984960144,0.5428528317492599
562,50,25,6,4.010676363472817,2.2546653444021647,4.233176961127879,2.1584818191274935,0.2631310452015867,0.5540641320173704
563,50,25,7,4.016416406178439,2.2570680976082067,4.2299133253191705,2.1580798196771025,0.2265146503592605,0.5340770551585472
564,50,25,8,4.015270011356279,2.2562781434769046,4.22875912239605,2.1574631439524814,0.2253448022980074,0.5331496855338752
565,50,25,9,4.015586712076809,2.2560780474069295,4.229006366921145,2.157486559337329,0.22561670086867905,0.5327880271104486
566,50,25,10,3.9558329330845132,2.2207293225949507,4.1726140005058365,2.126719297479525,0.24867499157409195,0.5454834177671907
567,60,3,1,2.2251991327423783,1.653796680267519,2.9235613863009786,1.2359843920606395,0.6051014292326502,0.7700483300623238
568,60,3,2,2.190820998747405,1.6250161996492334,2.8236108412544474,1.253664312244963,0.6208071031041987,0.7823147283756732
569,60,4,1,2.975487627637292,1.941602079306918,3.2951862056447894,1.9652946016708501,0.05878638039875799,0.4329119876422907
570,60,4,2,2.981399646199845,1.9453236111866081,3.241138248938554,1.9781208414793008,0.10061819560197421,0.4340790149615569
571,60,4,3,2.290328620237993,1.4761975193390906,2.66460044912401,1.4970146907916295,0.016032766011415796,0.4066638139419406
572,60,5,1,2.850073404921216,1.9520792763502282,3.3816561635480626,1.6823640130838995,0.6418624607370649,0.8066845897653122
573,60,5,2,2.75663458806729,1.8739077708857237,3.276033579320091,1.6211577262210748,0.6556677417487768,0.8180309409786433
574,60,5,3,2.658177367294036,1.9017402457031978,3.1542834656883274,1.6291667520823734,0.478139173443608,0.6617261174125407
575,60,5,4,2.6601457505728585,1.9034577953220229,3.1535501972055435,1.633117683386812,0.47931469954450423,0.6632858207155679
576,60,6,1,3.4599251083850624,2.0861055487101656,3.669696414746768,2.079949368472311,0.03914910324880467,0.46242686575221614
577,60,6,2,3.4665772893881583,2.0956058577795207,3.647544983348646,2.0945815420930733,0.009151150575198393,0.45754968682302477
578,60,6,3,3.167049993066865,1.9251847536824256,3.400079823192241,1.9209217864535824,0.055869259449580044,0.4505957532702028
579,60,6,4,3.1671089323628467,1.9248201297159264,3.4003461037907217,1.9210555567536642,0.05661537671008497,0.45001004959488944
580,60,6,5,2.853348222516986,1.742909940790534,3.14429773342336,1.7241256463817836,0.10556243451345916,0.4429014673472353
581,60,7,1,3.133143270596712,2.1462926064614987,3.687385420764445,1.8650055569174773,0.6253729967858404,0.8003314048779798
582,60,7,2,3.0878583638563675,2.1068501899095913,3.638956345610005,1.8352949406437382,0.630919393835764,0.8047700012275631
583,60,7,3,3.0792556532918955,2.119290157370811,3.630636237972316,1.8368729262813714,0.6201545166644119,0.7948985439721187
584,60,7,4,3.0252052895323205,2.067916521197373,3.571062500699133,1.7970405191122087,0.6279242271405767,0.8005961995620996
585,60,7,5,2.952134193871078,2.127162301044499,3.4581449057294917,1.802009508203995,0.5268520695658286,0.6987284578485193
586,60,7,6,2.8183419909590106,2.024238215870073,3.325623467229778,1.7099683092167763,0.5372409823745211,0.7083826931217206
587,60,8,1,4.293093827896305,2.473889486693387,4.423048471024864,2.4970587574668253,0.08444828362196727,0.5016164801653682
588,60,8,2,4.293161499596805,2.47351534557099,4.422065999469525,2.49822265090452,0.0849466186108413,0.5020697526588082
589,60,8,3,3.6227420643812,2.0975609516821225,3.8356035192431936,2.097489283969412,0.1844542400190033,0.4969348013177458
590,60,8,4,3.63355100309444,2.1119042793181597,3.807644906335164,2.1077550512578007,0.15246104776777356,0.49200355117204225
591,60,8,5,2.92035575473233,1.6852106883501474,3.2107256280455614,1.673980265061941,0.20243253598329852,0.4753327591159975
592,60,8,6,2.935020479002212,1.6918592814968925,3.178023889246191,1.6840590036901344,0.16034331399469204,0.4581235073633834
593,60,8,7,2.4805222619351714,1.4360597102395611,2.826159302005167,1.4255209945086869,0.1989651131464696,0.46149321253150816
594,60,9,1,3.6022543901303954,2.2310097216510054,4.080084829732465,2.0758664316767756,0.6332577185325255,0.8165534954263376
595,60,9,2,3.2690312961404495,2.1265765020217837,3.81951462584762,1.9100739133096545,0.6716262516863544,0.846725338954745
596,60,9,3,3.3360691729776986,2.0052047721219957,3.683585005818253,1.8701326613556617,0.5153899759965684,0.6984631209326323
597,60,9,4,2.935717774631297,1.8495957830284173,3.3461173168525677,1.6742940794005747,0.542546940665913,0.7200406805834184
598,60,9,5,2.991213477250111,1.7563488599897865,3.2896703891498045,1.650687487546263,0.4105292851897812,0.6104239018660781
599,60,9,6,2.7267229129450343,1.6435677032626477,3.059584001391392,1.5216999611816928,0.4298951838357302,0.6247018492258372
600,60,9,7,2.7400508982742307,1.6049244626739547,3.029266559012213,1.5078068965904252,0.3751765394434505,0.5781224653358589
601,60,9,8,2.6556502444107912,1.5713416774645013,2.9561519884345913,1.468023511362785,0.38565117300333684,0.5858620014289999
602,60,10,1,3.6236650189729476,2.011977934533151,3.8643131520048817,2.022422160447519,0.31972403578504327,0.5609323315869824
603,60,10,2,3.6482138566182125,2.0336199207668617,3.8178407555082354,2.0256454200434666,0.25139602739640393,0.5309972894359649
604,60,10,3,2.9525316101215915,1.65120889972737,3.222744130732846,1.6450626255356735,0.29885068040438484,0.5285209468697318
605,60,10,4,2.977356673300281,1.6532928962762197,3.1848490165600394,1.6507228435170906,0.231315554772955,0.4934694043941194
606,60,10,5,2.5448204350683947,1.4263738269193706,2.836614306855203,1.4238833951817091,0.26635767771571367,0.5013182906154279
607,60,10,6,2.5510107848113397,1.4178762508395395,2.8070035956082293,1.4198831860641559,0.23825910515947996,0.4826536614912713
608,60,10,7,2.400706829350625,1.3417692416975295,2.688930863358345,1.3400226638072685,0.26144470583196494,0.4935703798827063
609,60,10,8,2.405522712827705,1.340486697440807,2.6762767449889187,1.3387265385020937,0.2375568398833015,0.47952609955804903
610,60,10,9,2.2744454418521673,1.2826869400800784,2.5749236637346966,1.2711103827680819,0.28547845843183706,0.5040923543488435
611,60,11,1,3.379024868248449,2.213025371872579,3.8356424045039854,1.9689079809267052,0.5966962995667151,0.7685519985632627
612,60,11,2,3.043058932339946,2.0842345914359557,3.5555307398582863,1.795027777657177,0.6172568268475499,0.7850288593249392
613,60,11,3,3.1098001205040604,1.9516072810210339,3.4725042950784526,1.7768553915040162,0.4631811120854614,0.6514612538614133
614,60,11,4,2.888328526938852,1.8554276381712935,3.2779776754834082,1.66417847242836,0.47742117281921176,0.6631468161753825
615,60,11,5,2.904308393458159,1.8074759855401497,3.240531777880133,1.6532260181385614,0.41476276800268974,0.6081401931027867
616,60,11,6,2.8371940571009127,1.7801655783211061,3.181276093380925,1.6203451498258834,0.42215975982761134,0.6141659760067901
617,60,11,7,2.851562040527398,1.7637900610907762,3.1700276369671165,1.6163606873602392,0.36851317294453356,0.5742918969114563
618,60,11,8,2.789900562511992,1.7370527144506387,3.114115602899868,1.584896140596783,0.38299760578013287,0.5828682913192608
